,review_id,user_id,business_id,stars,useful,funny,cool,text,date
1039371,krkwoQlA7Lae7ltlWQpT-g,0gQ-uArtEOUNgzhCEGJugg,IORvbG2rAIVJ-1d148cCmg,1,6,4,0,"Ok here we go. So let me start by saying that if you are looking up Voyeur on Yelp, you have probably never been there and are trying to decide whether to go or not. Let me help you with that decision, based on my own experiences of this club. 

The first time I was here I was 17. I flashed my shitty fake ID to the bouncer who didn't even pretend to check it because he was too distracted by my (hot, 20 year old, white, male) neighbor and his two look-alike friends. We had a few over-priced drinks and overall a relatively average evening. 

Cut to 2014. Three years after my first visit. 

I'm twenty years old. I'm young, I'm white, I'm hot.... but I'm also female. Going to a club as an underage person is technically illegal and my friends and I all understood the risks implied in our actions when we attempted to enter this date-rape dungeon. However, I want to share this story because even if it only prevents one young man from being harmed, I think its worth it.  

My friend Johnny and I came here to support our good (also underage) in a drag competition. We both are using fake IDs purchased from the same person, because we are still a few months away from 21. Johnny shows his ID to the cartoonish-ly gigantic bouncer who eyes it suspiciously but eventually chuckles-- anyone can see that my boy Johnny is incredibly attractive-- so he shakes his head and allows him to pass through. Then the bouncer takes one look at my ID, smirks at me, and says ""This is fake. It's mine now. Bye."" We were detrimentally confused, but didn't want to make a scene so we walked away. 

When we walked away, I was more upset that this man snatched my card away from me than I was upset that he tried to exclude me from my friend's show. Johnny walked back to the ""bouncer"" by himself to ask, ""Can I get my friend's ID back please?"" The guy responds and says, ""Sure, for $40"". Really. He said that. This man did not even wait to be prompted with an offer of bribery-- he asked for the bribe himself. 

Sadly this club stays open later than all the other places in the neighborhood, so it will not be shut down anytime soon out of pure necessity. I just hope that no one (especially the cute young boys they let in) is severely hurt while Voyeur Nightclub is still open.",2014-06-27 05:54:15
1039768,9Vihzwsn8gYYEXhEwh9nUA,-5uEERcxQ_PBuYS4d9I1QA,IORvbG2rAIVJ-1d148cCmg,3,1,1,1,"I went here for the first time last night, it was a Wednesday. Me and a gay guy friend walked in at around 1:30am, payed the $10 cover each (I believe it is more on weekends). They asked us if we were members, we weren't. We got a stamp on our hand and went in. The area consists of a large dance floor with leather chairs on one side and two bars against the other wall. I didn't like paying $6 for a bottle of Miller Lite...are you kidding? However, the bartender said something about not even being able to buy alcohol if you are not a member (not to self: join?). We sat down for a little bit, it was pretty empty. However, my friend said since this place is open til 4am it would start to get packed real soon. He was right. At around 2:15am, it looked like a night club- awesome techno/club music (tiesto, lady gaga remixes, etc), shirtless gay dudes grinding on each other and the girls they are with, people smoking cigarettes and other things I'm sure. It was an awesome time and we danced for like an hour and a half nonstop. I'll definitely come back here, maybe even with my boyfriend because I loved how fun it was- definitely not a place where you feel awkward because you're not a guy or gay.",2010-07-01 20:27:46
1041678,yk5T4AUFrFFkBUZIZtlIQw,zCfO5o7azxiAyoKbOIVLwQ,IORvbG2rAIVJ-1d148cCmg,1,4,0,0,I wish I had read the reviews here and comments before going to this place- both my friend and I had our IPhones stolen last night! Which is crazy considering we go out every weekend to other bars and this was our first time here- no wonder staff didn't seem surprised... It's just another person getting their stuff stolen ... I'm just surprised how they haven't closed this place down - it's obvious something shady is happening when thefts happen repeatedly. this is my first time writing a review but I am so angry right now I just want people to know- don't go here there's many other places in the city- the risk of having something of value stolen is just not worth it.,2016-09-18 17:54:08
1044090,Aifjcg3wMp7rqZ5RHEBKHw,BPZEAoU0sB6CFGusTErUuA,IORvbG2rAIVJ-1d148cCmg,4,3,2,1,"We found this club by accident, after aimlessly wandering the streets of Philly after an evening of lackluster bowling.  There was a small line out the door, so we figured it would be fun and worth it.  And it was!  Cover charge was a little high (I think $25 or so for non-residents, but we got in for either $10 or $15 each with my partner's negotiating.)

ATMOSPHERE:
Let's see if I can remember after that fun night... 2 levels, decent amount of seating, 2 or 3 dancefloors w/ different music.  The main dancefloor was the most fun with clubby/remixed tunes, with a tiered standing section which was great for watching the dancefloor.  Ooh and the hot dog machine!  I love a wiener and beer.  Beer prices were average.",2013-02-17 21:05:31
1048977,m8KSO6_9zLxX5-REC98b4w,toQe9adQWV7iC7KM_eugsA,IORvbG2rAIVJ-1d148cCmg,4,5,17,3,"Oh hey there Voyeur! 

I'm so happy that I have you when I'm so drunk that I don't want to go home yet.

I slip and slide on your dirty floor.

I dance and sometimes fall, yet I never get embarrassed. 

I try to drink your drinks, but they are too strong for 2am (please don't change that, though.)

I will never pee in your bathroom .... its just too dirty.

And I get pretty sad about your cover charge.

But Voyeur, I am glad you are here.",2012-09-06 03:17:30
1048982,J0AFscAaIWlr-M94zxSPGQ,SC3ghvczUQR4TcSeztRpbQ,IORvbG2rAIVJ-1d148cCmg,1,1,1,0,"I had my wallet stolen out of my closed purse here last night. I felt the guy take it, but it happened so fast I couldn't stop him. My friend also had her purse unzipped. Im told this is an ongoing issue at this place. DON'T GO HERE.",2016-07-24 18:51:27
1049244,8c_Q9hZKaJj6bfKG4bnOMw,kntz46r63fL-iEG4B6-DVA,IORvbG2rAIVJ-1d148cCmg,1,3,2,1,"No membership and no cover = rude patrons, bland music, inept bartenders, sagging decor.  Yack.

And hula-hoops - I thought flagging was bad in the 90's, but hula-hoops on the dance floor?!?!

Remember 212?  Well, it's been taken over by rude, drunk sorority girls and homophobic horny hipster boys who can't dance.  This once fierce, fun, funky after hours trip down the rabbit hole is now just another nondescript straight after hours club.

After hours in the 2010s has never been so boring.",2011-05-25 03:57:06
1051219,qMZddvipGOSTNpSWphfGHQ,ZRE1jSv50O64gJajC1Qm2g,IORvbG2rAIVJ-1d148cCmg,1,11,6,2,"I'm poo poo-ing this establishment for the following reasons:
* ineffective security:  my camera, which i had just gotten and was being pretty careful about, was stolen when i was there, and i was one of at least four people to whom this happened! BE CAREFUL!
* the bar setup is not conducive to efficient service when crowded
* unnecessary sass from bartenders
* they charge you for water

more details:

* stolen camera:  before you think i was just a sloppy, irresponsible mess, please note:  (a) i was debuting my new camera that night and was being pretty careful about either keeping it on my wrist or putting it in my purse and (b) i was one of at least FOUR people who had either a camera, cell phone and / or purse stolen that night... coincidence?  doubtful.  pure has an elaborate security setup, but it's clearly ineffective, and it is my civic duty to give a one-star review to a place that cannot offer a secure environment for its patrons

""  when the place is crazy crowded, the bars are understaffed and not physically setup in a strategic manner that allows for more free-flowing libations

""  having worked in service before, i sympathize with bartenders dealing with needy, obnoxious patrons, BUT that does not warrant a bartender yelling back at someone (not me, FYI) upset about not being served ""Get over it!  You're not being served right now, get over it, you asshole!""

*  i asked for water or a club soda to hydrate, and they opened a bottle of generic spring water and asked for $5... FYI, miller lights are $6, so if you splurge $1, you'll practically get water with a little kick

i wish i could like this place for its decor and music, but such a traumatizing experience... i'll definitely think more than twice before going back!",2009-10-02 07:59:59
1056899,4ZmL-Dc0ebcN7VktSxv4ZQ,-QEZkRMOpNJyWR6GUUlRTg,IORvbG2rAIVJ-1d148cCmg,1,14,0,0,"Physically the remodel is beautiful.   But over the past few years they really lost the soul of what made this place special.   And the security guards are way too aggressive and do nothing to make the place safer.   In fact, they are usually the problem in the first place.  Including unprovoked physical assaults and just making up reasons to get in a patron's face and violently kick them out when the patron did nothing.  I can't with clear conscience recommend this place to anyone, other than if you really don't want to go home at 2am.  Even then, bring mace to protect yourself from the security guards.",2015-11-02 09:53:17
1057192,n8cgzcKUazRJ0iuhhLrFBA,9VGQYnjNUWcL-LqW9SySwg,IORvbG2rAIVJ-1d148cCmg,1,0,0,0,"I go here all the time and have a wonderful experience. However after last night, I will not be returning. The ""security enforcement team"" at the door were completely power hungry jerks to me when they tried to tell my PA drivers license was fake. I was meeting my friends inside for a birthday party, after convincing them my ID was actually me. Lol they came up with the excuse I was too drunk. Yet, I had literally came from my cousins Children's play. Don't Go Here. Woodys is nicer.",2019-04-28 16:16:37
1057292,Q3n3khuC6_7VygtaDBKUNg,biXvLE9j8tzt1iZ1adBPOQ,IORvbG2rAIVJ-1d148cCmg,4,3,4,4,"My review of the Making Time experience only:

I've only been to Voyeur (and before that, Pure) for Making Time a bunch of times since '09. I only go when I'm a big fan of the musicians performing, and I have seen some greats here. Some bands are just cut out for a nice late night club, and it ALWAYS delivers. I do miss when Simian Mobile Disco so frequently visited. I have also considered Voyeur for their Thursday weekly, Snacks. Someday soon.

St. James Street, or the ""alley"" down which Voyeur is located, is not sketchy. It's a cobblestone half-street in Center City Philadelphia.

I have always had a great time here. I'm a big fan of the downstairs bartender, too, by the way! Or the downstairs in general, which is why I should really go to Snacks.

The main floor is typically packed, sometimes it gets so full that you aren't even in charge of your own dance moves anymore - and you feel more like a pinball in an arcade game. But it's all good..because you will have fun. You will drink free PBR until 11. You might eat a bunch of free hotdogs. And you might wait in some lines to use the coed bathrooms, but that will be okay too, because the people in line are usually fun. You might even get your picture taken. Sometimes in the bathroom. But it's cool, because party pics are cool.

If you like to have a more relaxed or intimate time with a good view, go upstairs to the balcony. That's my spot. I just gave away my spot. You can even sit down. And, you can see the disco ball from here.",2012-04-22 18:30:22
